ID,Type,SKU,Name,Parent,Brand,Product URL,Main Category,Subcategories,Sale Price,Original Price,Description,Main Image,All Images,attribute:Color,attribute:Size
IR43YT5U,variable,IR43YT5U,PUMA x RCB Men's Training Shorts,,Puma,https://in.puma.com/in/en/pd/puma-x-rcb-mens-training-shorts/713743?swatch=01,Collections,Cricket / All Cricket,"₹1,999","₹1,999","Train like the Royal Challengers Bangalore and showcase your unwavering support with the PUMA x RCB Men's Training Shorts. Designed for both comfort and performance, these shorts features a bold RCB insignia and an athletic fit, making it the perfect companion for training sessions, match-day excitement, or everyday wear. Regular Fit Mid Rise Waist Elasticated waistband with drawstrings for snug fit PUMA cat logo branding RCB insignia",,,"Flame Scarlet, For All Time Red, For All Time Red-PUMA Navy, PUMA Black, PUMA Black-Metallic Gold, PUMA Navy-Flame Scarlet, PUMA Navy-Parakeet Green, Pinkscape, Wild Green","11-12Y, 13-14Y, 5-6Y, 7-8Y, 9-10Y, L, M, OSFA, S, UK 10, UK 11, UK 6, UK 7, UK 8, UK 9, XL, XS, XXL"
,variation,IR43YT5U-For All Time Red-PUMA Navy-M,,IR43YT5U,,https://in.puma.com/in/en/pd/puma-x-rcb-mens-training-shorts/713743?swatch=01,,,"₹1,999","₹1,999",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts",For All Time Red-PUMA Navy,M
,variation,IR43YT5U-For All Time Red-PUMA Navy-L,,IR43YT5U,,https://in.puma.com/in/en/pd/puma-x-rcb-mens-training-shorts/713743?swatch=01,,,"₹1,999","₹1,999",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713743/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Training-Shorts",For All Time Red-PUMA Navy,L
EXRJP8IZ,variable,EXRJP8IZ,PUMA x RCB 2025 Women's Replica Jersey,,Puma,https://in.puma.com/in/en/pd/puma-x-rcb-2025-womens-replica-jersey/660595?swatch=01,Collections,Cricket / All Cricket,"₹2,299","₹2,299","Show your love for your favorite cricket team with the PUMA x RCB 2025 Women's Replica Jersey! Featuring the iconic RCB crest, this jersey lets you wear your team pride loud and proud. With its sleek v-neck design, short sleeves, and perfect fit, it combines style and comfort effortlessly. Whether you're cheering from the stands or jumping off the couch at every six, this jersey keeps you in the action. Stand with your team through every nail-biting moment, every boundary, and every wicket — because true fans never sit on the sidelines! Regular Fit V neck Short sleeves PUMA cat logo branding RCB crest logo at chest",,,"Flame Scarlet, For All Time Red, For All Time Red-PUMA Navy, PUMA Black, PUMA Black-Metallic Gold, PUMA Navy-Flame Scarlet, PUMA Navy-Parakeet Green, Pinkscape, Wild Green","11-12Y, 13-14Y, 5-6Y, 7-8Y, 9-10Y, L, M, OSFA, S, UK 10, UK 11, UK 6, UK 7, UK 8, UK 9, XL, XS, XXL"
,variation,EXRJP8IZ-PUMA Navy-Flame Scarlet-M,,EXRJP8IZ,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-womens-replica-jersey/660595?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey",PUMA Navy-Flame Scarlet,M
,variation,EXRJP8IZ-PUMA Navy-Flame Scarlet-L,,EXRJP8IZ,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-womens-replica-jersey/660595?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey",PUMA Navy-Flame Scarlet,L
,variation,EXRJP8IZ-PUMA Navy-Flame Scarlet-XL,,EXRJP8IZ,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-womens-replica-jersey/660595?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey",PUMA Navy-Flame Scarlet,XL
,variation,EXRJP8IZ-PUMA Navy-Flame Scarlet-XXL,,EXRJP8IZ,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-womens-replica-jersey/660595?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/660595/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Women's-Replica-Jersey",PUMA Navy-Flame Scarlet,XXL
07XXGLYC,variable,07XXGLYC,PUMA x RCB 2025 Youth Fan Jersey,,Puma,https://in.puma.com/in/en/pd/puma-x-rcb-2025-youth-fan-jersey/713736?swatch=01,Kids,Boys / Clothing / T-shirts and Tops,₹999,₹999,"Empower your youngster to be part of the excitement with our PUMA x RCB 2025 Junior Fan Jersey. This jersey offers an avenue for young enthusiasts to express their fandom for the Royal Challengers Bangalore. With its short sleeves and well-fitting design, your little cricket lover can feel right at home imitating their sports idols. Now, your junior Challenger can become an integral part of the thrilling atmosphere, rallying with others in a wave of red, celebrating every run and wicket. Regular Fit V Neck Short sleeves PUMA cat logo branding RCB crest logo at chest",,,"Flame Scarlet, For All Time Red, For All Time Red-PUMA Navy, PUMA Black, PUMA Black-Metallic Gold, PUMA Navy-Flame Scarlet, PUMA Navy-Parakeet Green, Pinkscape, Wild Green","11-12Y, 13-14Y, 5-6Y, 7-8Y, 9-10Y, L, M, OSFA, S, UK 10, UK 11, UK 6, UK 7, UK 8, UK 9, XL, XS, XXL"
,variation,07XXGLYC-PUMA Navy-Flame Scarlet-5-6Y,,07XXGLYC,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-youth-fan-jersey/713736?swatch=01,,,₹999,₹999,,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey",PUMA Navy-Flame Scarlet,5-6Y
,variation,07XXGLYC-PUMA Navy-Flame Scarlet-7-8Y,,07XXGLYC,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-youth-fan-jersey/713736?swatch=01,,,₹999,₹999,,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey",PUMA Navy-Flame Scarlet,7-8Y
,variation,07XXGLYC-PUMA Navy-Flame Scarlet-9-10Y,,07XXGLYC,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-youth-fan-jersey/713736?swatch=01,,,₹999,₹999,,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey",PUMA Navy-Flame Scarlet,9-10Y
,variation,07XXGLYC-PUMA Navy-Flame Scarlet-11-12Y,,07XXGLYC,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-youth-fan-jersey/713736?swatch=01,,,₹999,₹999,,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey",PUMA Navy-Flame Scarlet,11-12Y
,variation,07XXGLYC-PUMA Navy-Flame Scarlet-13-14Y,,07XXGLYC,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-youth-fan-jersey/713736?swatch=01,,,₹999,₹999,,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713736/01/dt02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Youth-Fan-Jersey",PUMA Navy-Flame Scarlet,13-14Y
91A01K7O,variable,91A01K7O,Puma X RCB Retro Striper Men’s Relaxed Fit Cricket T-shirt,,Puma,https://in.puma.com/in/en/pd/puma-x-rcb-retro-striper-mens-relaxed-fit-cricket-t-shirt/694966?swatch=02,Men,Sports / Cricket,"₹2,499","₹2,499","Show your RCB pride with this retro striper tee, blending classic vertical stripes with bold fanwear style. Celebrate Royal Challengers Bangalore’s spirit in a relaxed, heritage-inspired look. Fit: Relaxed Sleeve: Short Sleeve Neckline: Crew Neck Pattern: Striking Striped Pattern Branding: PUMA cat logo, RCB crest logo at chest Print: Play Bold Graphic Print at back",,,"Flame Scarlet, For All Time Red, For All Time Red-PUMA Navy, PUMA Black, PUMA Black-Metallic Gold, PUMA Navy-Flame Scarlet, PUMA Navy-Parakeet Green, Pinkscape, Wild Green","11-12Y, 13-14Y, 5-6Y, 7-8Y, 9-10Y, L, M, OSFA, S, UK 10, UK 11, UK 6, UK 7, UK 8, UK 9, XL, XS, XXL"
,variation,91A01K7O-Flame Scarlet-XL,,91A01K7O,,https://in.puma.com/in/en/pd/puma-x-rcb-retro-striper-mens-relaxed-fit-cricket-t-shirt/694966?swatch=02,,,"₹2,499","₹2,499",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/mod01/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/mod01/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/mod02/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/mod03/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/mod04/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/mod05/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/01/bv/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt",Flame Scarlet,XL
,variation,91A01K7O-Pinkscape-XS,,91A01K7O,,https://in.puma.com/in/en/pd/puma-x-rcb-retro-striper-mens-relaxed-fit-cricket-t-shirt/694966?swatch=02,,,"₹2,499","₹2,499",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/mod01/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/mod01/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/mod02/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/mod03/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/mod04/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/mod05/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/694966/02/bv/fnd/IND/fmt/png/Puma-X-RCB-Retro-Striper-Men’s-Relaxed-Fit-Cricket-T-shirt",Pinkscape,XS
